"Source","Target","Bidirectional?","Type color","Data name (edge)","Concept","Ontology","Color","Data name (node)","Shared terms","Parent-child SNPs"
"PROTEIN_METABOLIC_PROCESS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","PHOSPHORYLATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","REGULATION_OF_GENE_EXPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","ESTABLISHMENT_OF_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","MACROMOLECULAR_COMPLEX_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","CELLULAR_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_METABOLIC_PROCESS","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","ESTABLISHMENT_OF_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","SECRETION_BY_CELL","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"SECRETION","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","ESTABLISHMENT_OF_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","SECRETION_BY_CELL","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_LOCALIZATION","SECRETION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","ESTABLISHMENT_OF_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","SECRETION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"PROTEIN_TRANSPORT","MACROMOLECULE_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","ANTI_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NEGATIVE_REGULATION_OF_APOPTOSIS","CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELL_CYCLE_PROCESS","CELL_PROLIFERATION_GO_0008283","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOTIDE_METABOLIC_PROCESS","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOTIDE_METABOLIC_PROCESS","NUCLEOBASENUCLEOSIDE_AND_NUCLEOTIDE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOTIDE_METABOLIC_PROCESS","CATABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"NUCLEOTIDE_METABOLIC_PROCESS","CELLULAR_CATABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","RESPONSE_TO_ENDOGENOUS_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","RNA_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","REGULATION_OF_GENE_EXPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","MACROMOLECULAR_COMPLEX_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","CELLULAR_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"MACROMOLECULE_BIOSYNTHETIC_PROCESS","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","RNA_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","REGULATION_OF_GENE_EXPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","CELLULAR_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","REGULATION_OF_BIOLOGICAL_QUALITY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"REGULATION_OF_TRANSCRIPTION","MACROMOLECULE_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","REGULATION_OF_RNA_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","RESPONSE_TO_ENDOGENOUS_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","TRANSCRIPTION_DNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","ACTIN_FILAMENT_BASED_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","RNA_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","INTRACELLULAR_PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","PHOSPHORYLATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","ESTABLISHMENT_OF_CELLULAR_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","REGULATION_OF_GENE_EXPRESSION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","CELLULAR_COMPONENT_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","NERVOUS_SYSTEM_DEVELOPMENT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","PROTEIN_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","ESTABLISHMENT_OF_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","MACROMOLECULAR_COMPLEX_ASSEMBLY","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","BIOPOLYMER_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","CELLULAR_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","BIOPOLYMER_MODIFICATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","PROTEIN_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","SECRETION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","MACROMOLECULE_LOCALIZATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","PROTEIN_TRANSPORT","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","MACROMOLECULE_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CELLULAR_MACROMOLECULE_METABOLIC_PROCESS","REGULATION_OF_TRANSCRIPTION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","CELLULAR_RESPONSE_TO_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","APOPTOSIS_GO","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","RESPONSE_TO_STRESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"RESPONSE_TO_NUTRIENT_LEVELS","NEGATIVE_REGULATION_OF_APOPTOSIS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CARBOXYLIC_ACID_METABOLIC_PROCESS","BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CARBOXYLIC_ACID_METABOLIC_PROCESS","ORGANIC_ACID_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CARBOXYLIC_ACID_METABOLIC_PROCESS","AMINO_ACID_AND_DERIVATIVE_METABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CARBOXYLIC_ACID_METABOLIC_PROCESS","CELLULAR_BIOSYNTHETIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CARBOXYLIC_ACID_METABOLIC_PROCESS","CATABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"CARBOXYLIC_ACID_METABOLIC_PROCESS","CELLULAR_CATABOLIC_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","NEGATIVE_REGULATION_OF_CELL_PROLIFERATION","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","POSITIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","REGULATION_OF_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","INTERPHASE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","CELL_CYCLE_GO_0007049","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","NEGATIVE_REGULATION_OF_CELLULAR_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","INTERPHASE_OF_MITOTIC_CELL_CYCLE","y","#ff0000ff","Alcohol Dependence",,,,,"",""
"INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS","REGULATION_OF_DEVELOPMENTAL_PROCESS","y","#ff0000ff","Alcohol Dependence",,,,,"",""
